symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
TXN,2018-06-05,2018-06-11,95.95279693603516,93.43715781021324,93.43715781021324,110.34571647644042,4,stop_first,-1.0
TXN,2018-06-06,2018-06-11,96.31977081298828,93.97110737924716,93.97110737924716,110.76773643493651,3,stop_first,-1.0
TXN,2019-04-08,2019-05-09,96.02644348144531,93.09676630064531,93.09676630064531,110.4304100036621,22,stop_first,-1.0
TXN,2019-04-12,2019-05-07,97.30990600585938,94.46773825749126,94.46773825749126,111.90639190673828,16,stop_first,-1.0
TXN,2019-04-24,2019-05-06,98.70172119140625,95.80892585144905,95.80892585144905,113.50697937011718,8,stop_first,-1.0
TXN,2019-07-15,2019-10-11,100.53588104248047,109.78524017333984,97.81338536829004,115.61626319885254,63,time_only,3.397382489362377
TXN,2019-07-23,2019-08-05,100.72885131835938,98.17309490948819,98.17309490948819,115.83817901611327,9,stop_first,-1.0
TXN,2019-07-24,2019-07-31,108.22036743164062,105.17195796112624,105.17195796112624,124.4534225463867,5,stop_first,-1.0
TXN,2019-07-29,2019-07-31,109.03412628173828,106.08701746419031,106.08701746419031,125.38924522399901,2,stop_first,-1.0
TXN,2019-09-12,2019-09-24,109.89494323730469,106.51062716107593,106.51062716107593,126.37918472290038,8,stop_first,-1.0
TXN,2020-01-09,2020-01-27,111.66718292236328,109.19860652365351,109.19860652365351,128.41726036071776,11,stop_first,-1.0
TXN,2020-01-22,2020-01-23,113.376220703125,111.07345121109918,111.07345121109918,130.38265380859374,1,stop_first,-1.0
TXN,2020-07-20,2020-07-22,117.88408660888672,113.85119001070584,113.85119001070584,135.56669960021972,2,stop_first,-1.0
TXN,2020-08-18,2020-09-21,121.0681381225586,117.5102107089474,117.5102107089474,139.22835884094238,23,stop_first,-1.0
TXN,2020-08-24,2020-09-08,122.55418395996094,119.36895060395165,119.36895060395165,140.93731155395506,10,stop_first,-1.0
TXN,2020-08-26,2020-09-04,123.79695129394531,120.72439743942255,120.72439743942255,142.3664939880371,7,stop_first,-1.0
TXN,2020-08-28,2020-09-04,124.70077514648438,121.7103506742996,121.7103506742996,143.40589141845703,5,stop_first,-1.0
TXN,2020-09-01,2020-09-03,125.97827911376953,123.0452127817987,123.0452127817987,144.87502098083496,2,stop_first,-1.0
TXN,2020-09-02,2020-09-03,128.307373046875,125.30260784829069,125.30260784829069,147.55347900390623,1,stop_first,-1.0
TXN,2020-10-09,2020-10-21,131.14913940429688,126.44711853323146,126.44711853323146,150.8215103149414,8,stop_first,-1.0
TXN,2020-10-12,2020-10-21,134.61668395996094,129.77713409883498,129.77713409883498,154.80918655395507,7,stop_first,-1.0
TXN,2020-11-05,2021-02-08,136.16151428222656,154.21180725097656,131.2551386723685,156.58574142456052,63,time_only,3.6789464166752186
TXN,2020-11-06,2020-11-10,138.0696258544922,133.1740993364446,133.1740993364446,158.780069732666,2,stop_first,-1.0
TXN,2020-12-04,2020-12-10,145.75477600097656,141.0209553701852,141.0209553701852,167.61799240112305,4,stop_first,-1.0
TXN,2020-12-08,2020-12-10,145.8948211669922,141.70718986433232,141.70718986433232,167.779044342041,2,stop_first,-1.0
TXN,2021-01-07,2021-01-27,146.9976806640625,143.10413363819032,143.10413363819032,169.04733276367188,13,stop_first,-1.0
TXN,2021-01-08,2021-01-27,149.81617736816406,145.91671977109056,145.91671977109056,172.28860397338866,12,stop_first,-1.0
TXN,2021-01-19,2021-01-27,152.46832275390625,148.20518117038992,148.20518117038992,175.33857116699218,6,stop_first,-1.0
TXN,2021-02-02,2021-02-04,153.88600158691406,148.3366831310703,148.3366831310703,176.96890182495116,2,stop_first,-1.0
TXN,2021-02-11,2021-02-23,157.8223114013672,151.7606375465626,151.7606375465626,181.49565811157225,7,stop_first,-1.0
TXN,2021-02-16,2021-02-22,159.17845153808594,153.1670905616536,153.1670905616536,183.05521926879882,4,stop_first,-1.0
TXN,2021-03-26,2021-05-03,165.7301788330078,158.01475039574748,158.01475039574748,190.58970565795897,25,stop_first,-1.0
TXN,2021-03-31,2021-04-28,166.42584228515625,158.81013897445433,158.81013897445433,191.38971862792968,19,stop_first,-1.0
TXN,2021-04-01,2021-04-28,169.12928771972656,161.88542257663437,161.88542257663437,194.49868087768553,18,stop_first,-1.0
TXN,2021-04-05,2021-04-19,173.4178466796875,166.2585188961334,166.2585188961334,199.4305236816406,10,stop_first,-1.0
TXN,2021-07-21,2021-07-22,171.9931182861328,167.81193783984335,167.81193783984335,197.7920860290527,1,stop_first,-1.0
TXN,2021-09-13,2021-10-04,172.7208251953125,168.94506316634573,168.94506316634573,198.62894897460936,15,stop_first,-1.0
