symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
JPM,2016-08-05,2020-03-13,51.95465850830078,89.0596694946289,36.36826095581054,59.747857284545894,188,moon_40w,2.9666801815011423
JPM,2016-10-07,2020-03-13,53.761009216308594,89.0596694946289,37.63270645141601,61.82516059875488,179,moon_40w,2.8017316148785345
JPM,2017-10-20,2020-03-20,80.33807373046875,71.56657409667969,56.23665161132812,92.38878479003905,126,stop_pre2x,-0.3639411645681688
JPM,2018-01-12,2022-09-30,91.43650817871094,96.66104125976562,64.00555572509765,105.15198440551757,246,stop_pre2x,0.19046123498225437
JPM,2018-01-26,2022-06-17,94.39862823486328,103.63443756103516,66.0790397644043,108.55842247009276,229,stop_pre2x,0.32612794976897447
JPM,2018-07-27,2022-06-17,95.15509033203125,103.63443756103516,66.60856323242187,109.42835388183593,203,stop_pre2x,0.2970360352212489
JPM,2019-09-13,2022-09-23,101.57627868652344,100.95296478271484,71.1033950805664,116.81272048950194,158,stop_pre2x,-0.02045470694105051
JPM,2019-10-25,2020-03-20,107.32936096191406,71.56657409667969,75.13055267333984,123.42876510620117,21,stop_pre2x,-1.110686660969525
JPM,2019-11-01,2020-03-20,108.83670043945312,71.56657409667969,76.18569030761718,125.16220550537109,20,stop_pre2x,-1.1414693203146473
JPM,2019-12-06,2020-03-20,115.00238800048828,71.56657409667969,80.5016716003418,132.25274620056152,15,stop_pre2x,-1.258982955601008
JPM,2019-12-27,2020-03-20,118.49405670166016,71.56657409667969,82.9458396911621,136.26816520690917,12,stop_pre2x,-1.3201079140234209
JPM,2020-12-31,2022-04-29,112.14482116699219,109.43827819824219,78.50137481689453,128.966544342041,69,stop_pre2x,-0.08044785128685675
JPM,2021-02-19,2025-08-29,131.57492065429688,294.8999938964844,92.10244445800781,151.3111587524414,236,trail,3.7512220375201175
JPM,2021-05-07,2022-09-30,144.1703338623047,96.66104125976562,100.91923370361327,165.79588394165037,73,stop_pre2x,-1.0984528122573538
JPM,2021-05-14,2022-09-23,146.64707946777344,100.95296478271484,102.6529556274414,168.64414138793944,71,stop_pre2x,-1.0386413160743089
JPM,2021-10-22,2022-05-20,155.4104766845703,107.58618927001953,108.78733367919921,178.72204818725584,30,stop_pre2x,-1.0257628364746088
JPM,2023-01-13,2025-08-29,134.45162963867188,294.8999938964844,94.1161407470703,154.61937408447264,137,trail,3.7038611172332145
JPM,2023-06-30,2025-08-29,137.80931091308594,294.8999938964844,96.46651763916014,158.4807075500488,113,trail,3.6888509081189533
JPM,2023-12-01,2025-08-29,150.7359161376953,294.8999938964844,105.51514129638672,173.3463035583496,91,trail,3.188005474578844
JPM,2023-12-15,2025-08-29,158.79937744140625,294.8999938964844,111.15956420898436,182.61928405761716,89,trail,2.856867128993132
JPM,2024-02-23,2025-08-29,177.91964721679688,294.8999938964844,124.5437530517578,204.6075942993164,79,trail,2.191632543297214
JPM,2024-05-17,2025-08-29,199.1885528564453,294.8999938964844,139.4319869995117,229.0668357849121,67,trail,1.6016891142838923
JPM,2024-08-23,2025-08-29,213.51535034179688,294.8999938964844,149.4607452392578,245.5426528930664,53,trail,1.27055101540953
JPM,2024-08-30,2025-08-29,219.86280822753906,294.8999938964844,153.90396575927733,252.84222946166992,52,trail,1.1376364845252085
JPM,2024-11-22,2025-08-29,244.58087158203125,294.8999938964844,171.20661010742185,281.2680023193359,40,trail,0.6857871044039833
JPM,2025-01-17,2025-08-29,256.3385314941406,294.8999938964844,179.43697204589841,294.7893112182617,32,trail,0.5014392774218985
JPM,2025-07-03,2025-08-29,296.0,294.8999938964844,207.2,340.4,8,trail,-0.012387456120671452
XOM,2016-07-01,2020-02-28,62.15754699707031,39.837486267089844,43.51028289794922,71.48117904663086,191,stop_pre2x,-1.1969616889285375
XOM,2018-01-12,2020-02-28,61.22865295410156,39.837486267089844,42.86005706787109,70.41295089721679,111,stop_pre2x,-1.1645509988625224
XOM,2018-01-26,2020-02-28,62.26408004760742,39.837486267089844,43.584856033325195,71.60369205474854,109,stop_pre2x,-1.2006169936914988
XOM,2019-04-05,2020-02-28,60.768585205078125,39.837486267089844,42.53800964355469,69.88387298583984,47,stop_pre2x,-1.1481315478686496
XOM,2021-03-05,2023-06-30,51.08736038208008,99.18809509277344,35.761152267456055,58.75046443939208,121,moon_40w,3.2579957032347204
XOM,2021-10-01,2023-06-30,52.616111755371094,99.18809509277344,36.831278228759764,60.508528518676755,91,moon_40w,3.2431595606215073
XOM,2022-01-07,2025-08-29,60.280704498291016,111.52999877929688,42.19649314880371,69.32281017303467,190,trail,2.833924758486015
XOM,2022-01-14,2025-08-29,62.89745330810547,111.52999877929688,44.02821731567383,72.33207130432129,189,trail,2.5773457648575535
XOM,2022-03-04,2025-08-29,74.40766906738281,111.52999877929688,52.085368347167964,85.56881942749023,182,trail,1.6630153933145637
XOM,2022-05-27,2025-08-29,87.23778533935547,111.52999877929688,61.06644973754882,100.32345314025878,170,trail,0.9281992256545164
XOM,2022-10-21,2025-08-29,95.54997253417969,111.52999877929688,66.88498077392578,109.88246841430663,149,trail,0.5574753475866912
XOM,2022-10-28,2025-08-29,99.9186019897461,111.52999877929688,69.94302139282226,114.906392288208,148,trail,0.3873618645018796
